,Column,Selected feature,Feature ranking
1294,1294,True,1
1295,1295,True,1
1296,1296,True,1
1297,1297,True,1
1298,1298,True,1
1299,1299,True,1
1300,1300,True,1
1301,1301,True,1
1302,1302,True,1
1303,1303,True,1
1304,1304,True,1
1305,1305,True,1
1306,1306,True,1
1307,1307,True,1
1308,1308,True,1
1309,1309,True,1
1310,1310,True,1
1311,1311,True,1
1312,1312,True,1
1313,1313,True,1
1314,1314,True,1
1315,1315,True,1
1316,1316,True,1
1317,1317,True,1
1318,1318,True,1
1319,1319,True,1
1320,1320,True,1
1321,1321,True,1
1322,1322,True,1
1323,1323,True,1
1324,1324,True,1
1325,1325,True,1
1326,1326,True,1
1327,1327,True,1
1328,1328,True,1
1329,1329,True,1
1330,1330,True,1
1331,1331,True,1
1332,1332,True,1
1333,1333,True,1
1334,1334,True,1
1335,1335,True,1
1336,1336,True,1
1337,1337,True,1
1338,1338,True,1
1339,1339,True,1
1340,1340,True,1
1341,1341,True,1
1342,1342,True,1
1343,1343,True,1
1344,1344,True,1
1345,1345,True,1
1346,1346,True,1
1347,1347,True,1
1348,1348,True,1
1349,1349,True,1
1350,1350,True,1
1351,1351,True,1
1352,1352,True,1
1353,1353,True,1
1354,1354,True,1
1355,1355,True,1
1356,1356,True,1
1357,1357,True,1
1358,1358,True,1
1359,1359,True,1
1360,1360,True,1
1361,1361,True,1
1362,1362,True,1
1363,1363,True,1
1364,1364,True,1
1365,1365,True,1
1366,1366,True,1
1367,1367,True,1
1368,1368,True,1
1369,1369,True,1
1370,1370,True,1
1371,1371,True,1
1372,1372,True,1
1373,1373,True,1
1374,1374,True,1
1375,1375,True,1
1376,1376,True,1
1377,1377,True,1
1378,1378,True,1
1379,1379,True,1
1380,1380,True,1
1381,1381,True,1
1382,1382,True,1
1383,1383,True,1
1384,1384,True,1
1385,1385,True,1
1386,1386,True,1
1387,1387,True,1
1388,1388,True,1
1389,1389,True,1
1390,1390,True,1
1391,1391,True,1
1392,1392,True,1
1393,1393,True,1
1394,1394,True,1
1395,1395,True,1
1396,1396,True,1
1397,1397,True,1
1398,1398,True,1
1399,1399,True,1
1400,1400,True,1
1401,1401,True,1
1402,1402,True,1
1403,1403,True,1
1404,1404,True,1
1405,1405,True,1
1406,1406,True,1
1407,1407,True,1
1408,1408,True,1
1409,1409,True,1
1410,1410,True,1
1411,1411,True,1
1412,1412,True,1
1413,1413,True,1
1414,1414,True,1
1415,1415,True,1
1416,1416,True,1
1417,1417,True,1
1418,1418,True,1
1419,1419,True,1
1420,1420,True,1
1421,1421,True,1
1422,1422,True,1
1423,1423,True,1
1424,1424,True,1
1425,1425,True,1
1426,1426,True,1
1427,1427,True,1
1428,1428,True,1
1429,1429,True,1
1430,1430,True,1
1431,1431,True,1
1432,1432,True,1
1433,1433,True,1
1434,1434,True,1
1435,1435,True,1
1436,1436,True,1
1437,1437,True,1
1438,1438,True,1
1439,1439,True,1
1440,1440,True,1
1441,1441,True,1
1442,1442,True,1
1443,1443,True,1
