,Column,Selected feature,Feature ranking
814,814,False,1263
815,815,False,1094
816,816,False,1208
817,817,False,1095
818,818,False,1196
819,819,False,1154
820,820,False,1155
821,821,False,461
822,822,False,405
823,823,False,478
824,824,False,1028
825,825,False,711
826,826,False,739
827,827,True,1
828,828,False,1077
829,829,False,560
830,830,False,2
831,831,False,508
832,832,False,708
833,833,False,584
834,834,False,1117
835,835,False,540
836,836,False,1172
837,837,False,1173
838,838,False,23
839,839,False,503
840,840,False,66
841,841,False,869
842,842,False,712
843,843,False,454
844,844,True,1
845,845,False,1059
846,846,False,372
847,847,True,1
848,848,False,794
849,849,True,1
850,850,False,797
851,851,False,25
852,852,False,1274
853,853,False,214
854,854,False,884
855,855,False,1150
856,856,False,1074
857,857,False,1231
858,858,False,1230
859,859,False,1057
860,860,False,1073
861,861,False,1264
862,862,False,273
863,863,False,1203
864,864,False,1125
865,865,False,1042
866,866,False,992
867,867,False,30
868,868,False,814
869,869,False,1176
870,870,False,289
871,871,False,1096
872,872,False,1116
873,873,False,258
874,874,False,1209
875,875,False,1089
876,876,False,1143
877,877,False,1088
878,878,False,1267
879,879,False,1163
880,880,False,1084
881,881,False,1183
882,882,False,1078
883,883,False,1194
884,884,False,1152
885,885,False,1065
886,886,False,1071
887,887,False,1092
888,888,False,1090
889,889,False,1120
890,890,False,1114
891,891,False,999
892,892,False,1112
893,893,False,1185
894,894,False,1102
895,895,False,1091
896,896,False,723
897,897,False,1139
898,898,False,1138
899,899,False,1147
900,900,False,1174
901,901,False,235
902,902,False,1055
903,903,False,34
904,904,False,282
905,905,False,553
906,906,False,430
907,907,False,547
908,908,False,963
909,909,False,498
910,910,False,651
911,911,False,26
912,912,False,224
913,913,False,652
914,914,False,524
915,915,False,1280
916,916,False,1046
917,917,False,886
918,918,False,888
919,919,False,28
920,920,False,1223
921,921,False,1222
922,922,False,764
923,923,False,290
924,924,False,683
925,925,False,221
926,926,False,622
927,927,False,145
928,928,False,481
929,929,False,324
930,930,False,15
931,931,False,336
932,932,False,1284
933,933,False,1204
934,934,False,1251
935,935,False,1250
936,936,False,1248
937,937,False,1269
938,938,False,1271
939,939,False,1270
940,940,False,380
941,941,True,1
942,942,False,928
943,943,False,1029
944,944,False,475
945,945,False,657
946,946,True,1
947,947,False,1261
948,948,False,132
949,949,False,459
950,950,False,134
951,951,False,46
952,952,True,1
953,953,False,1276
954,954,True,1
955,955,False,1260
956,956,False,1242
957,957,True,1
958,958,False,190
959,959,False,274
960,960,False,896
961,961,True,1
962,962,True,1
963,963,False,841
964,964,False,1240
965,965,False,586
966,966,False,419
967,967,False,472
968,968,False,745
969,969,False,173
970,970,False,345
971,971,False,1238
972,972,True,1
973,973,False,587
974,974,False,1236
975,975,False,1234
976,976,False,1224
977,977,False,1225
978,978,False,1098
979,979,False,1266
980,980,False,1093
981,981,True,1
982,982,False,1226
983,983,False,1227
984,984,False,1039
985,985,False,1005
986,986,False,470
987,987,False,62
988,988,False,1134
989,989,False,377
990,990,False,1190
991,991,False,1256
992,992,False,230
993,993,False,1288
994,994,False,1289
995,995,False,1259
996,996,False,1258
997,997,False,1257
998,998,False,1160
999,999,False,1254
1000,1000,False,1178
1001,1001,False,1198
1002,1002,False,1216
1003,1003,False,1221
1004,1004,False,1220
1005,1005,False,1217
1006,1006,False,1199
1007,1007,False,1186
1008,1008,False,1179
1009,1009,False,1171
1010,1010,False,511
1011,1011,False,1169
1012,1012,False,1135
1013,1013,False,1279
1014,1014,False,1278
1015,1015,False,937
1016,1016,False,1149
1017,1017,False,1127
1018,1018,False,1137
1019,1019,False,1191
1020,1020,False,450
1021,1021,False,1050
1022,1022,True,1
1023,1023,False,133
1024,1024,False,16
1025,1025,False,914
1026,1026,False,548
1027,1027,False,519
1028,1028,False,779
1029,1029,False,294
1030,1030,False,52
1031,1031,False,440
1032,1032,False,263
1033,1033,False,321
1034,1034,False,1182
1035,1035,False,1044
1036,1036,False,1009
1037,1037,False,210
1038,1038,True,1
1039,1039,False,1253
1040,1040,False,1252
1041,1041,False,824
1042,1042,False,427
1043,1043,False,743
1044,1044,False,993
1045,1045,True,1
1046,1046,False,423
1047,1047,False,359
1048,1048,False,127
1049,1049,True,1
1050,1050,False,672
1051,1051,False,1184
1052,1052,False,1123
1053,1053,False,1167
1054,1054,False,1166
1055,1055,False,1286
1056,1056,False,1287
1057,1057,False,1162
1058,1058,False,1246
1059,1059,True,1
1060,1060,False,93
1061,1061,False,1017
1062,1062,False,1030
1063,1063,False,20
1064,1064,False,445
1065,1065,False,362
1066,1066,False,1197
1067,1067,False,557
1068,1068,True,1
1069,1069,False,783
1070,1070,False,246
1071,1071,False,193
1072,1072,False,1282
1073,1073,True,1
1074,1074,False,1233
1075,1075,False,1232
1076,1076,False,279
1077,1077,False,225
1078,1078,False,68
1079,1079,False,883
1080,1080,True,1
1081,1081,True,1
1082,1082,True,1
1083,1083,False,1151
1084,1084,False,620
1085,1085,False,237
1086,1086,False,14
1087,1087,False,744
1088,1088,False,412
1089,1089,False,443
1090,1090,False,1273
1091,1091,False,13
1092,1092,False,245
1093,1093,False,1272
1094,1094,False,1159
1095,1095,False,1158
1096,1096,False,1097
1097,1097,False,1111
1098,1098,False,1128
1099,1099,False,1129
1100,1100,False,1140
1101,1101,False,1115
1102,1102,False,1068
1103,1103,False,1041
1104,1104,False,1015
1105,1105,False,1113
1106,1106,False,1070
1107,1107,False,1202
1108,1108,False,1200
1109,1109,False,1205
1110,1110,False,1081
1111,1111,True,1
1112,1112,False,1069
1113,1113,False,1082
1114,1114,False,1141
1115,1115,False,1124
1116,1116,False,1100
1117,1117,False,1175
1118,1118,False,1083
1119,1119,False,1062
1120,1120,False,1119
1121,1121,False,1063
1122,1122,False,1214
1123,1123,False,1215
1124,1124,False,1212
1125,1125,False,1210
1126,1126,False,1275
1127,1127,False,1099
1128,1128,False,1072
1129,1129,False,778
1130,1130,False,1146
1131,1131,False,1079
1132,1132,False,1075
1133,1133,False,1153
1134,1134,False,899
1135,1135,False,1087
1136,1136,False,1056
1137,1137,False,1165
1138,1138,False,1061
1139,1139,False,878
1140,1140,False,85
1141,1141,False,6
1142,1142,False,815
1143,1143,False,476
1144,1144,False,492
1145,1145,False,750
1146,1146,True,1
1147,1147,False,595
1148,1148,False,539
1149,1149,False,551
1150,1150,True,1
1151,1151,False,765
1152,1152,False,1026
1153,1153,False,836
1154,1154,False,536
1155,1155,False,645
1156,1156,False,807
1157,1157,False,486
1158,1158,False,734
1159,1159,False,399
1160,1160,False,203
1161,1161,False,840
1162,1162,False,67
1163,1163,False,402
1164,1164,False,309
1165,1165,False,144
1166,1166,False,163
1167,1167,False,804
1168,1168,False,84
1169,1169,True,1
1170,1170,False,269
1171,1171,False,907
1172,1172,False,122
